ticket_id,customer_id,created_date,issue_type,severity,resolution_time_hrs,resolved
TKT_0005184,CUST_009101,2024-07-26,Technical,Low,8.05,1
TKT_0005185,CUST_009103,2023-06-20,Content,Low,7.52,1
TKT_0005186,CUST_009105,2023-01-04,Technical,Medium,16.71,1
TKT_0005187,CUST_009106,2022-08-20,Content,Low,7.65,1
TKT_0005188,CUST_009108,2023-01-28,Billing,Low,7.64,1
TKT_0005189,CUST_009110,2023-11-17,Technical,Low,6.45,1
TKT_0005190,CUST_009111,2024-01-01,Technical,Medium,18.51,1
TKT_0005191,CUST_009115,2024-05-24,Technical,Low,7.16,1
TKT_0005192,CUST_009117,2023-02-17,Billing,Medium,24.57,1
TKT_0005193,CUST_009118,2023-11-23,Billing,Medium,19.44,1
TKT_0005194,CUST_009118,2022-10-22,Billing,High,60.33,1
TKT_0005195,CUST_009119,2022-08-29,Technical,Medium,29.92,1
TKT_0005196,CUST_009121,2023-08-17,Technical,Medium,32.15,1
TKT_0005197,CUST_009122,2022-03-16,Technical,Low,6.92,1
TKT_0005198,CUST_009127,2023-08-12,Billing,Low,14.04,1
TKT_0005199,CUST_009128,2024-03-24,Billing,Low,9.37,1
TKT_0005200,CUST_009128,2023-01-25,Technical,Low,7.8,1
TKT_0005201,CUST_009131,2022-02-09,Technical,Low,7.85,1
TKT_0005202,CUST_009132,2022-12-22,Content,Low,4.95,1
TKT_0005203,CUST_009137,2022-02-06,Billing,Low,9.47,1
TKT_0005204,CUST_009137,2023-02-17,Technical,Low,8.64,1
TKT_0005205,CUST_009137,2022-12-14,Technical,Low,7.47,1
TKT_0005206,CUST_009138,2023-09-30,Technical,Low,5.63,1
TKT_0005207,CUST_009138,2023-06-19,Technical,High,34.08,0
TKT_0005208,CUST_009144,2023-04-26,Technical,Low,8.73,1
TKT_0005209,CUST_009149,2023-07-10,Technical,High,8.06,1
TKT_0005210,CUST_009149,2022-08-08,Content,Low,10.21,1
TKT_0005211,CUST_009151,2023-05-25,Content,Medium,22.3,1
TKT_0005212,CUST_009152,2023-05-05,Content,High,74.06,1
TKT_0005213,CUST_009153,2024-09-12,Technical,Medium,12.05,1
TKT_0005214,CUST_009159,2022-04-24,Technical,Low,10.03,1
TKT_0005215,CUST_009162,2022-10-29,Technical,Medium,29.75,1
TKT_0005216,CUST_009162,2023-02-19,Technical,Low,4.33,1
TKT_0005217,CUST_009166,2024-08-18,Billing,Low,8.11,1
TKT_0005218,CUST_009172,2024-10-09,Billing,Low,14.18,1
TKT_0005219,CUST_009172,2023-06-06,Technical,Low,12.8,1
TKT_0005220,CUST_009173,2022-02-17,Technical,Medium,29.02,1
TKT_0005221,CUST_009176,2023-01-15,Technical,Low,12.54,1
TKT_0005222,CUST_009178,2022-01-20,Content,High,53.95,1
TKT_0005223,CUST_009181,2024-11-29,Billing,Medium,38.29,1
TKT_0005224,CUST_009185,2024-09-11,Technical,Low,9.47,1
TKT_0005225,CUST_009186,2024-01-08,Billing,Medium,27.58,1
TKT_0005226,CUST_009187,2023-10-12,Billing,Medium,23.37,1
TKT_0005227,CUST_009189,2022-06-21,Technical,High,42.03,1
TKT_0005228,CUST_009192,2022-08-15,Billing,Low,13.68,1
TKT_0005229,CUST_009193,2024-05-11,Billing,Low,10.16,1
TKT_0005230,CUST_009195,2023-03-12,Content,Low,5.67,1
TKT_0005231,CUST_009196,2023-11-12,Technical,High,62.07,1
TKT_0005232,CUST_009196,2023-12-22,Billing,Medium,38.01,1
TKT_0005233,CUST_009200,2023-01-04,Technical,Low,4.87,1
TKT_0005234,CUST_009201,2024-08-14,Technical,Medium,24.96,1
TKT_0005235,CUST_009207,2022-05-23,Content,Medium,35.63,1
TKT_0005236,CUST_009208,2023-05-26,Technical,Low,11.06,1
TKT_0005237,CUST_009208,2023-09-23,Content,Low,10.45,1
TKT_0005238,CUST_009209,2023-11-06,Technical,Medium,21.28,1
TKT_0005239,CUST_009212,2023-04-21,Billing,Medium,33.96,1
TKT_0005240,CUST_009216,2024-07-31,Technical,High,43.28,1
TKT_0005241,CUST_009217,2022-05-05,Billing,Low,7.84,1
TKT_0005242,CUST_009217,2024-01-04,Content,Medium,33.99,1
TKT_0005243,CUST_009218,2023-08-25,Content,Low,10.65,1
TKT_0005244,CUST_009219,2024-06-27,Content,Low,8.0,1
TKT_0005245,CUST_009223,2022-11-01,Technical,High,31.13,1
TKT_0005246,CUST_009223,2023-07-09,Technical,Low,8.61,1
TKT_0005247,CUST_009224,2023-06-28,Technical,Low,10.56,1
TKT_0005248,CUST_009224,2023-12-18,Technical,Medium,43.29,1
TKT_0005249,CUST_009228,2022-09-03,Content,Medium,18.11,1
TKT_0005250,CUST_009229,2024-08-02,Technical,High,78.63,1
TKT_0005251,CUST_009230,2022-06-26,Content,Medium,35.91,1
TKT_0005252,CUST_009235,2022-02-20,Technical,Low,10.63,1
TKT_0005253,CUST_009241,2022-03-13,Content,Low,9.63,1
TKT_0005254,CUST_009241,2024-01-12,Technical,Low,11.72,1
TKT_0005255,CUST_009243,2023-04-09,Technical,Low,7.19,1
TKT_0005256,CUST_009243,2022-01-29,Technical,Low,9.21,1
TKT_0005257,CUST_009244,2024-01-28,Billing,Medium,16.85,1
TKT_0005258,CUST_009245,2024-12-14,Technical,Low,8.69,1
TKT_0005259,CUST_009247,2022-12-14,Content,Medium,41.84,1
TKT_0005260,CUST_009254,2023-06-10,Billing,Medium,15.22,1
TKT_0005261,CUST_009256,2022-04-09,Billing,Medium,23.96,1
TKT_0005262,CUST_009260,2023-05-25,Billing,High,41.27,1
TKT_0005263,CUST_009260,2024-06-27,Technical,Low,9.78,1
TKT_0005264,CUST_009260,2024-12-14,Billing,Medium,26.87,1
TKT_0005265,CUST_009262,2024-07-26,Content,Medium,22.35,1
TKT_0005266,CUST_009263,2024-11-14,Content,Low,6.81,1
TKT_0005267,CUST_009265,2022-04-17,Content,Low,6.81,1
TKT_0005268,CUST_009269,2022-09-03,Technical,Medium,28.31,1
TKT_0005269,CUST_009271,2023-05-12,Technical,High,34.01,1
TKT_0005270,CUST_009272,2024-02-15,Billing,Medium,19.35,1
TKT_0005271,CUST_009275,2024-07-13,Technical,Low,12.82,1
TKT_0005272,CUST_009276,2024-04-30,Technical,High,40.18,1
TKT_0005273,CUST_009276,2023-04-24,Technical,Low,3.29,1
TKT_0005274,CUST_009278,2022-01-02,Technical,Low,8.21,1
TKT_0005275,CUST_009279,2023-04-16,Technical,Low,2.86,1
TKT_0005276,CUST_009280,2023-10-24,Technical,High,24.62,1
TKT_0005277,CUST_009283,2023-07-15,Billing,Medium,26.06,1
TKT_0005278,CUST_009284,2023-11-03,Billing,Medium,26.99,1
TKT_0005279,CUST_009286,2023-12-03,Technical,Low,5.5,1
TKT_0005280,CUST_009287,2024-11-20,Billing,Medium,22.74,1
TKT_0005281,CUST_009287,2023-06-05,Billing,Low,1.31,1
TKT_0005282,CUST_009287,2024-01-02,Billing,High,37.43,1
TKT_0005283,CUST_009288,2022-04-05,Technical,Low,6.33,1
TKT_0005284,CUST_009288,2024-10-06,Content,Low,8.89,1
TKT_0005285,CUST_009290,2024-04-30,Technical,Medium,16.86,1
TKT_0005286,CUST_009290,2023-03-30,Technical,Low,8.83,1
TKT_0005287,CUST_009291,2022-04-02,Technical,High,41.71,1
TKT_0005288,CUST_009293,2022-07-02,Billing,Low,7.68,1
TKT_0005289,CUST_009293,2024-04-09,Technical,Low,8.36,1
TKT_0005290,CUST_009294,2023-01-04,Technical,Low,5.55,1
TKT_0005291,CUST_009296,2023-03-28,Technical,Medium,23.46,1
TKT_0005292,CUST_009298,2022-03-19,Billing,Low,11.92,1
TKT_0005293,CUST_009302,2023-10-18,Technical,Low,11.31,1
TKT_0005294,CUST_009302,2024-12-28,Technical,Medium,23.62,1
TKT_0005295,CUST_009302,2024-08-29,Content,Medium,24.98,1
TKT_0005296,CUST_009305,2023-10-14,Billing,Low,6.83,1
TKT_0005297,CUST_009308,2023-04-20,Technical,Medium,28.32,1
TKT_0005298,CUST_009310,2022-04-24,Content,Low,5.42,1
TKT_0005299,CUST_009313,2023-07-22,Technical,Low,7.48,1
TKT_0005300,CUST_009315,2023-04-04,Billing,Medium,22.31,1
TKT_0005301,CUST_009317,2024-10-03,Technical,High,52.46,1
TKT_0005302,CUST_009317,2023-03-03,Billing,Medium,11.78,1
TKT_0005303,CUST_009318,2023-01-06,Billing,High,49.63,1
TKT_0005304,CUST_009321,2023-02-14,Technical,High,49.05,0
TKT_0005305,CUST_009321,2023-04-11,Technical,High,81.28,1
TKT_0005306,CUST_009321,2022-06-30,Billing,Medium,2.84,1
TKT_0005307,CUST_009323,2024-10-05,Technical,Low,10.98,1
TKT_0005308,CUST_009326,2023-07-23,Billing,Medium,22.1,1
TKT_0005309,CUST_009330,2024-09-07,Technical,Low,5.18,1
TKT_0005310,CUST_009331,2022-07-09,Billing,Medium,29.05,1
TKT_0005311,CUST_009332,2024-10-20,Technical,Medium,25.44,1
TKT_0005312,CUST_009332,2024-01-03,Content,High,72.0,1
TKT_0005313,CUST_009332,2023-10-25,Technical,Medium,22.46,1
TKT_0005314,CUST_009335,2023-09-27,Technical,Medium,9.5,1
TKT_0005315,CUST_009337,2024-09-18,Technical,Medium,16.55,1
TKT_0005316,CUST_009340,2023-06-26,Content,Low,8.43,1
TKT_0005317,CUST_009341,2023-03-31,Billing,Low,1.25,1
TKT_0005318,CUST_009342,2023-11-04,Billing,Low,9.89,1
TKT_0005319,CUST_009342,2024-01-18,Billing,High,66.25,0
TKT_0005320,CUST_009342,2023-08-13,Technical,Low,0.5,1
TKT_0005321,CUST_009342,2022-02-09,Technical,Low,10.23,0
TKT_0005322,CUST_009344,2023-06-18,Billing,Low,11.54,1
TKT_0005323,CUST_009347,2023-02-10,Technical,Low,10.17,1
TKT_0005324,CUST_009349,2024-07-11,Technical,Low,7.12,1
TKT_0005325,CUST_009349,2023-05-25,Billing,Medium,28.93,1
TKT_0005326,CUST_009350,2022-07-31,Technical,Medium,19.86,1
TKT_0005327,CUST_009350,2022-10-31,Technical,Low,8.6,1
TKT_0005328,CUST_009351,2024-01-07,Technical,High,48.47,1
TKT_0005329,CUST_009358,2024-11-14,Technical,Medium,21.17,1
TKT_0005330,CUST_009359,2024-08-08,Content,Medium,30.96,1
TKT_0005331,CUST_009360,2023-04-20,Content,Low,7.03,1
TKT_0005332,CUST_009363,2023-05-20,Billing,High,49.91,1
TKT_0005333,CUST_009365,2024-11-17,Billing,High,79.99,1
TKT_0005334,CUST_009365,2023-11-08,Technical,Medium,13.43,1
TKT_0005335,CUST_009367,2023-04-04,Technical,Low,6.17,1
TKT_0005336,CUST_009369,2022-07-21,Technical,Low,6.76,1
TKT_0005337,CUST_009371,2024-07-06,Technical,Medium,27.35,1
TKT_0005338,CUST_009378,2022-05-31,Technical,High,43.4,1
TKT_0005339,CUST_009378,2024-01-09,Technical,Low,10.25,1
TKT_0005340,CUST_009382,2024-06-22,Technical,Medium,15.13,1
TKT_0005341,CUST_009383,2024-06-05,Billing,Low,4.58,1
TKT_0005342,CUST_009386,2024-09-03,Technical,Medium,28.43,1
TKT_0005343,CUST_009387,2023-03-01,Billing,Medium,23.88,1
TKT_0005344,CUST_009388,2022-03-16,Content,Medium,3.5,1
TKT_0005345,CUST_009391,2024-04-09,Technical,Medium,22.85,1
TKT_0005346,CUST_009395,2024-02-10,Technical,Low,10.28,1
TKT_0005347,CUST_009396,2024-04-06,Technical,Medium,25.69,1
TKT_0005348,CUST_009397,2023-12-27,Technical,Medium,15.86,1
TKT_0005349,CUST_009399,2022-12-05,Technical,High,62.29,1
TKT_0005350,CUST_009401,2022-08-13,Technical,Low,7.79,1
TKT_0005351,CUST_009402,2022-04-30,Billing,Medium,33.25,1
TKT_0005352,CUST_009405,2023-08-10,Technical,Medium,25.72,1
TKT_0005353,CUST_009408,2023-06-19,Content,Low,9.33,1
TKT_0005354,CUST_009409,2023-02-17,Technical,Low,7.99,1
TKT_0005355,CUST_009409,2023-01-04,Technical,Medium,31.92,1
TKT_0005356,CUST_009411,2024-02-24,Technical,Medium,15.69,1
TKT_0005357,CUST_009413,2024-04-18,Billing,Low,11.02,1
TKT_0005358,CUST_009414,2024-05-16,Technical,Low,9.95,1
TKT_0005359,CUST_009417,2022-03-26,Technical,Low,13.46,1
TKT_0005360,CUST_009418,2023-03-01,Billing,Low,8.33,1
TKT_0005361,CUST_009418,2023-04-17,Technical,Low,7.49,1
TKT_0005362,CUST_009427,2024-07-23,Billing,Low,12.85,1
TKT_0005363,CUST_009428,2022-04-18,Technical,Low,8.51,1
TKT_0005364,CUST_009433,2022-10-07,Technical,Low,11.12,1
TKT_0005365,CUST_009434,2022-08-30,Technical,Medium,27.42,1
TKT_0005366,CUST_009434,2023-02-11,Billing,Medium,22.22,1
TKT_0005367,CUST_009435,2023-02-19,Content,Low,7.18,1
TKT_0005368,CUST_009438,2022-12-15,Billing,Medium,26.12,1
TKT_0005369,CUST_009438,2022-01-20,Billing,High,79.13,1
TKT_0005370,CUST_009438,2022-01-26,Content,Medium,36.94,1
TKT_0005371,CUST_009440,2022-09-24,Technical,Medium,21.85,0
TKT_0005372,CUST_009440,2024-02-26,Billing,Low,9.7,1
TKT_0005373,CUST_009441,2023-01-27,Billing,High,48.71,0
TKT_0005374,CUST_009441,2022-09-19,Billing,Low,8.35,1
TKT_0005375,CUST_009441,2022-03-30,Content,Medium,27.31,1
TKT_0005376,CUST_009443,2023-10-11,Billing,Low,7.97,1
TKT_0005377,CUST_009443,2023-08-20,Billing,Medium,9.52,1
TKT_0005378,CUST_009444,2024-08-03,Billing,Low,8.56,1
TKT_0005379,CUST_009445,2022-04-01,Billing,Low,6.51,1
TKT_0005380,CUST_009446,2024-02-07,Technical,Medium,18.52,1
TKT_0005381,CUST_009448,2024-05-07,Technical,Low,6.71,1
TKT_0005382,CUST_009451,2022-02-05,Content,Low,8.42,1
TKT_0005383,CUST_009451,2022-12-18,Billing,Medium,19.62,1
TKT_0005384,CUST_009451,2023-03-12,Technical,Low,6.59,1
TKT_0005385,CUST_009452,2022-11-29,Technical,Medium,24.69,1
TKT_0005386,CUST_009453,2023-12-08,Billing,Medium,27.17,1
TKT_0005387,CUST_009453,2023-02-12,Technical,Medium,28.53,1
TKT_0005388,CUST_009454,2022-07-28,Billing,Low,7.8,1
TKT_0005389,CUST_009457,2024-12-09,Content,Medium,22.48,1
TKT_0005390,CUST_009458,2024-06-11,Billing,Low,10.05,1
TKT_0005391,CUST_009458,2023-05-19,Billing,Medium,19.54,1
TKT_0005392,CUST_009463,2024-03-06,Technical,Low,3.69,1
TKT_0005393,CUST_009463,2024-06-23,Technical,Medium,25.03,1
TKT_0005394,CUST_009463,2022-04-08,Billing,Low,10.88,1
TKT_0005395,CUST_009466,2022-05-26,Content,Low,7.62,1
TKT_0005396,CUST_009466,2022-11-29,Billing,Low,9.52,1
TKT_0005397,CUST_009468,2023-05-30,Billing,High,37.52,1
TKT_0005398,CUST_009469,2022-07-10,Content,Medium,27.19,1
TKT_0005399,CUST_009471,2024-04-27,Technical,Low,9.03,1
TKT_0005400,CUST_009471,2023-07-20,Billing,Low,10.06,1
TKT_0005401,CUST_009473,2023-02-09,Billing,Medium,35.57,0
TKT_0005402,CUST_009477,2024-11-29,Billing,Low,9.83,1
TKT_0005403,CUST_009478,2023-12-20,Technical,Low,0.5,1
TKT_0005404,CUST_009479,2023-09-22,Technical,Low,8.37,1
TKT_0005405,CUST_009479,2023-06-01,Technical,Low,7.26,1
TKT_0005406,CUST_009481,2022-08-03,Content,High,42.54,1
TKT_0005407,CUST_009483,2024-02-23,Content,High,67.3,1
TKT_0005408,CUST_009485,2023-03-18,Technical,Low,5.86,1
TKT_0005409,CUST_009490,2024-12-04,Technical,Medium,24.31,1
TKT_0005410,CUST_009492,2024-01-18,Technical,Low,10.15,1
TKT_0005411,CUST_009492,2024-08-12,Billing,Low,3.83,1
TKT_0005412,CUST_009493,2024-06-13,Billing,Medium,23.94,1
TKT_0005413,CUST_009493,2024-08-07,Technical,High,37.39,1
TKT_0005414,CUST_009496,2023-07-01,Content,Low,7.52,1
TKT_0005415,CUST_009496,2022-12-21,Content,Low,5.9,1
TKT_0005416,CUST_009497,2024-06-03,Technical,Medium,17.62,1
TKT_0005417,CUST_009498,2024-05-22,Technical,Low,10.47,1
TKT_0005418,CUST_009500,2024-12-11,Billing,Medium,26.38,1
TKT_0005419,CUST_009501,2022-02-25,Technical,High,34.23,1
TKT_0005420,CUST_009503,2022-09-18,Technical,Low,4.38,1
TKT_0005421,CUST_009507,2023-09-05,Technical,Low,12.04,1
TKT_0005422,CUST_009508,2023-09-06,Technical,Low,9.48,1
TKT_0005423,CUST_009512,2024-12-08,Technical,Medium,31.49,1
TKT_0005424,CUST_009513,2023-07-07,Billing,Medium,33.12,1
TKT_0005425,CUST_009514,2024-12-12,Billing,Medium,18.18,1
TKT_0005426,CUST_009516,2023-12-18,Technical,Medium,31.24,1
TKT_0005427,CUST_009521,2022-09-08,Billing,Medium,14.49,1
TKT_0005428,CUST_009524,2022-08-12,Billing,High,71.61,0
TKT_0005429,CUST_009527,2023-04-28,Content,High,40.94,1
TKT_0005430,CUST_009527,2023-08-24,Billing,Low,3.99,1
TKT_0005431,CUST_009529,2022-02-11,Billing,Low,9.69,1
TKT_0005432,CUST_009532,2023-10-19,Technical,Medium,23.44,1
TKT_0005433,CUST_009532,2022-05-02,Billing,Low,3.76,1
TKT_0005434,CUST_009533,2022-04-02,Technical,Low,4.74,1
TKT_0005435,CUST_009534,2023-09-23,Technical,High,49.54,1
TKT_0005436,CUST_009536,2024-05-13,Content,Low,7.69,1
TKT_0005437,CUST_009542,2022-10-26,Technical,High,36.99,1
TKT_0005438,CUST_009548,2022-10-31,Technical,Low,6.2,1
TKT_0005439,CUST_009553,2022-04-19,Technical,Low,2.7,1
TKT_0005440,CUST_009555,2024-04-22,Technical,Medium,36.43,1
TKT_0005441,CUST_009557,2022-10-21,Billing,High,56.16,1
TKT_0005442,CUST_009562,2023-08-04,Technical,High,54.95,1
TKT_0005443,CUST_009564,2022-02-19,Billing,Medium,30.66,1
TKT_0005444,CUST_009568,2024-08-17,Content,Low,6.86,1
TKT_0005445,CUST_009568,2022-09-26,Billing,Low,8.88,1
TKT_0005446,CUST_009569,2023-04-05,Technical,Medium,34.16,1
TKT_0005447,CUST_009571,2023-01-11,Technical,Medium,22.14,1
TKT_0005448,CUST_009573,2024-03-13,Content,Medium,23.79,1
TKT_0005449,CUST_009577,2023-07-25,Technical,Medium,31.37,1
TKT_0005450,CUST_009582,2022-07-06,Billing,Medium,42.0,1
TKT_0005451,CUST_009583,2024-12-01,Technical,Low,9.06,1
TKT_0005452,CUST_009584,2023-07-12,Billing,Low,7.57,1
TKT_0005453,CUST_009584,2023-06-27,Billing,Low,6.1,1
TKT_0005454,CUST_009586,2022-04-19,Technical,Low,7.02,0
TKT_0005455,CUST_009588,2023-04-30,Content,Low,2.99,1
TKT_0005456,CUST_009588,2023-12-06,Technical,Medium,26.41,1
TKT_0005457,CUST_009590,2022-05-25,Technical,Low,7.21,1
TKT_0005458,CUST_009592,2023-11-24,Technical,Medium,31.55,1
TKT_0005459,CUST_009593,2024-03-10,Technical,Medium,29.18,1
TKT_0005460,CUST_009594,2024-04-25,Content,Medium,31.66,1
TKT_0005461,CUST_009595,2022-03-19,Technical,Medium,29.86,1
TKT_0005462,CUST_009596,2023-04-09,Technical,High,61.28,1
TKT_0005463,CUST_009599,2024-08-13,Technical,Low,5.29,1
TKT_0005464,CUST_009600,2022-07-19,Billing,Low,7.61,1
TKT_0005465,CUST_009603,2022-09-07,Billing,Low,9.06,1
TKT_0005466,CUST_009605,2024-04-06,Technical,Low,12.51,1
TKT_0005467,CUST_009609,2022-04-04,Technical,Medium,16.32,1
TKT_0005468,CUST_009615,2024-12-28,Content,Medium,25.73,1
TKT_0005469,CUST_009616,2023-01-02,Technical,Medium,30.57,1
TKT_0005470,CUST_009617,2023-11-10,Technical,Low,11.68,0
TKT_0005471,CUST_009618,2022-03-28,Billing,Medium,32.74,1
TKT_0005472,CUST_009629,2023-09-10,Content,Low,7.13,1
TKT_0005473,CUST_009631,2022-12-27,Billing,Low,5.91,1
TKT_0005474,CUST_009632,2023-08-26,Technical,Low,5.88,1
TKT_0005475,CUST_009632,2024-12-23,Technical,High,58.93,1
TKT_0005476,CUST_009633,2023-01-25,Technical,High,58.48,1
TKT_0005477,CUST_009636,2022-04-07,Content,Medium,12.95,1
TKT_0005478,CUST_009636,2022-11-22,Technical,Medium,39.18,1
TKT_0005479,CUST_009637,2023-09-09,Billing,Medium,4.58,1
TKT_0005480,CUST_009637,2023-09-03,Technical,Low,7.8,1
TKT_0005481,CUST_009637,2023-04-22,Technical,Medium,27.22,1
TKT_0005482,CUST_009640,2023-08-29,Technical,Low,5.82,1
TKT_0005483,CUST_009640,2024-01-05,Billing,Low,5.89,1
TKT_0005484,CUST_009640,2024-06-12,Technical,Low,7.85,1
TKT_0005485,CUST_009640,2022-04-26,Technical,Medium,25.1,1
TKT_0005486,CUST_009642,2023-04-01,Technical,High,49.63,1
TKT_0005487,CUST_009644,2022-06-11,Technical,Medium,24.04,1
TKT_0005488,CUST_009644,2022-02-17,Technical,High,47.33,1
TKT_0005489,CUST_009646,2024-10-11,Billing,Medium,27.28,1
TKT_0005490,CUST_009646,2024-01-12,Billing,Medium,22.2,1
TKT_0005491,CUST_009647,2023-06-06,Content,Low,9.9,1
TKT_0005492,CUST_009648,2024-05-23,Billing,Medium,19.0,1
TKT_0005493,CUST_009650,2023-04-09,Technical,Low,5.66,1
TKT_0005494,CUST_009654,2022-12-21,Billing,Low,9.04,1
TKT_0005495,CUST_009656,2023-03-05,Billing,High,62.33,1
TKT_0005496,CUST_009656,2023-10-13,Content,Low,6.71,1
TKT_0005497,CUST_009658,2024-02-07,Technical,High,29.51,1
TKT_0005498,CUST_009662,2022-03-24,Technical,Low,6.79,1
TKT_0005499,CUST_009666,2022-11-22,Technical,Medium,24.23,1
TKT_0005500,CUST_009667,2024-09-05,Technical,Medium,29.63,1
TKT_0005501,CUST_009669,2023-11-20,Billing,Medium,16.91,1
TKT_0005502,CUST_009670,2022-03-05,Billing,Medium,16.59,1
TKT_0005503,CUST_009670,2024-10-11,Technical,Low,8.58,1
TKT_0005504,CUST_009671,2023-02-22,Technical,Low,6.75,1
TKT_0005505,CUST_009673,2022-07-18,Billing,Low,7.63,1
TKT_0005506,CUST_009674,2023-07-27,Content,Low,8.98,1
TKT_0005507,CUST_009674,2024-11-04,Technical,Low,6.33,1
TKT_0005508,CUST_009674,2022-11-11,Content,Medium,17.66,1
TKT_0005509,CUST_009676,2024-05-02,Billing,Medium,25.77,1
TKT_0005510,CUST_009677,2022-02-11,Content,Low,9.05,1
TKT_0005511,CUST_009677,2022-08-11,Technical,Medium,35.08,1
TKT_0005512,CUST_009678,2024-05-23,Technical,Low,8.92,1
TKT_0005513,CUST_009688,2022-06-13,Technical,Medium,10.69,1
TKT_0005514,CUST_009688,2022-03-16,Billing,Low,4.79,1
TKT_0005515,CUST_009689,2022-11-22,Technical,Medium,21.65,1
TKT_0005516,CUST_009690,2024-03-06,Billing,Medium,27.28,1
TKT_0005517,CUST_009691,2023-01-23,Content,Low,11.69,1
TKT_0005518,CUST_009693,2022-03-05,Content,Low,7.15,1
TKT_0005519,CUST_009694,2024-12-29,Technical,Medium,32.52,1
TKT_0005520,CUST_009696,2024-06-05,Technical,Medium,22.9,1
TKT_0005521,CUST_009697,2023-08-07,Content,Low,12.28,1
TKT_0005522,CUST_009698,2022-12-16,Technical,Medium,21.25,1
TKT_0005523,CUST_009700,2024-06-09,Technical,Low,7.72,1
TKT_0005524,CUST_009702,2023-06-18,Content,High,59.92,1
TKT_0005525,CUST_009705,2024-01-26,Technical,Low,3.89,1
TKT_0005526,CUST_009705,2022-02-28,Technical,Low,6.89,1
TKT_0005527,CUST_009708,2024-06-25,Billing,Low,6.09,1
TKT_0005528,CUST_009708,2024-07-03,Billing,Medium,26.1,1
TKT_0005529,CUST_009709,2023-02-05,Technical,High,30.35,1
TKT_0005530,CUST_009710,2023-06-07,Billing,Low,8.4,1
TKT_0005531,CUST_009713,2022-05-19,Billing,High,30.26,1
TKT_0005532,CUST_009718,2024-11-01,Technical,High,20.53,1
TKT_0005533,CUST_009720,2023-02-03,Content,Low,11.3,1
TKT_0005534,CUST_009721,2024-08-15,Billing,Medium,27.46,1
TKT_0005535,CUST_009722,2023-03-14,Technical,Medium,29.08,1
TKT_0005536,CUST_009724,2022-04-14,Technical,Medium,24.88,1
TKT_0005537,CUST_009726,2024-03-02,Billing,Low,9.05,1
TKT_0005538,CUST_009727,2022-08-31,Billing,Medium,24.23,1
TKT_0005539,CUST_009728,2023-11-29,Content,Medium,13.37,1
TKT_0005540,CUST_009730,2024-03-22,Billing,Low,2.47,0
TKT_0005541,CUST_009731,2022-08-22,Technical,Low,6.19,1
TKT_0005542,CUST_009734,2024-07-06,Billing,Low,8.1,1
TKT_0005543,CUST_009735,2023-02-01,Billing,High,30.04,1
TKT_0005544,CUST_009737,2024-06-27,Technical,Low,9.23,1
TKT_0005545,CUST_009738,2024-05-27,Technical,Medium,30.39,0
TKT_0005546,CUST_009738,2023-09-18,Technical,Medium,18.34,1
TKT_0005547,CUST_009740,2024-08-19,Technical,Low,4.59,1
TKT_0005548,CUST_009741,2024-06-08,Technical,Medium,29.83,1
TKT_0005549,CUST_009745,2024-11-25,Technical,Medium,22.29,1
TKT_0005550,CUST_009752,2023-11-21,Technical,High,2.0,1
TKT_0005551,CUST_009754,2024-07-25,Technical,Low,9.68,1
TKT_0005552,CUST_009755,2023-03-15,Technical,High,53.29,1
TKT_0005553,CUST_009755,2022-02-19,Technical,Low,10.8,1
TKT_0005554,CUST_009756,2023-04-05,Technical,Low,7.82,1
TKT_0005555,CUST_009757,2022-10-03,Billing,Medium,26.67,1
TKT_0005556,CUST_009758,2024-12-16,Technical,Low,5.97,1
TKT_0005557,CUST_009762,2023-06-10,Technical,Low,5.55,1
TKT_0005558,CUST_009764,2023-03-01,Content,Medium,21.65,1
TKT_0005559,CUST_009766,2023-02-03,Technical,Low,7.89,1
TKT_0005560,CUST_009766,2023-09-12,Technical,Low,5.42,1
TKT_0005561,CUST_009769,2024-04-19,Technical,Low,7.6,1
TKT_0005562,CUST_009771,2022-05-19,Billing,High,52.38,1
TKT_0005563,CUST_009777,2024-12-31,Billing,Low,9.76,1
TKT_0005564,CUST_009778,2022-09-16,Billing,Medium,20.37,1
TKT_0005565,CUST_009779,2024-11-15,Technical,Medium,24.12,0
TKT_0005566,CUST_009780,2022-06-09,Billing,Medium,37.57,1
TKT_0005567,CUST_009784,2023-07-21,Technical,Medium,16.68,1
TKT_0005568,CUST_009789,2024-03-07,Billing,Medium,20.98,1
TKT_0005569,CUST_009789,2023-07-22,Billing,High,67.09,1
TKT_0005570,CUST_009790,2024-08-05,Technical,Low,7.03,1
TKT_0005571,CUST_009793,2022-11-19,Content,Low,16.4,1
TKT_0005572,CUST_009799,2022-05-12,Technical,High,27.07,1
TKT_0005573,CUST_009800,2024-08-16,Technical,Low,7.65,1
TKT_0005574,CUST_009806,2023-01-23,Content,High,75.66,1
TKT_0005575,CUST_009806,2022-04-29,Content,Low,13.89,1
TKT_0005576,CUST_009808,2022-11-11,Technical,Low,3.43,1
TKT_0005577,CUST_009808,2024-10-03,Billing,Low,2.08,1
TKT_0005578,CUST_009809,2023-07-27,Billing,Medium,40.15,1
TKT_0005579,CUST_009809,2022-03-04,Technical,Medium,22.07,1
